trade_id,trader_id,company_id,ticker,trade_timestamp,action,instrument,order_type,quantity,price,trade_value,volume_ratio,volume_zscore_30d,trade_frequency_1h,trade_frequency_24h,buy_sell_ratio,hours_to_next_event,hours_since_last_event,is_pre_event_window,peer_group_deviation,unusual_instrument_flag,after_hours_flag,consecutive_profitable_trades,price_impact_proxy,network_risk,pnl_pct,fraud_probability,anomaly_score,rule_engine_score,risk_score,severity,is_anomalous,anomaly_type
TRD0009543,TRD0185,CMP054,SCIM,2025-12-22 14:09:12,SELL,ETF,Stop-Loss,10212,145.93,1490237.16,0.9638,0.7476,4,4,1.5903,3715.56,1244.36,False,-0.1234,False,False,2,0.0438,0.1985,2.39,0.3492,0.1409,0.0997,23.42,Low,False,none
TRD0017618,TRD0351,CMP035,AQPF,2026-06-18 12:03:06,BUY,Equity,Bracket Order,576580,1031.1,594511638.0,11.2254,5.356,5,7,1.8597,15.78,276.87,True,3.4258,False,False,4,0.0558,0.6234,3.07,0.9421,0.9769,0.8885,91.26,Critical,True,insider_trading
TRD0112663,TRD0097,CMP044,UDJH,2026-01-18 16:11:28,SELL,Futures,Bracket Order,329888,21.59,7122281.92,7.0757,6.7037,4,15,3.5538,650.97,9.97,False,4.7635,True,True,6,0.719,0.8788,3.5,0.95,0.9665,0.5134,88.23,Critical,True,wash_trading
TRD0097677,TRD0041,CMP054,SCIM,2026-06-13 09:15:15,BUY,Equity,Market,115131,180.37,20766178.47,5.249,6.2392,1,22,2.7796,10.7,431.54,True,2.0976,False,False,0,0.3711,0.862,-1.2,0.9711,0.9293,0.7094,90.84,Critical,True,spoofing
TRD0089186,TRD0462,CMP013,RXNL,2025-12-15 11:39:38,BUY,ETF,Market,41756,104.93,4381457.08,1.1042,-0.1481,1,20,0.9561,567.68,784.04,False,-0.4703,False,False,1,0.0671,0.5748,2.2,0.0861,0.1005,0.0006,12.65,Low,False,none
TRD0118733,TRD0450,CMP052,QXXS,2025-11-30 09:25:05,BUY,Equity,Stop-Loss,36112,1785.92,64493143.04,0.4763,-0.1395,1,2,1.4155,2275.08,21.21,False,-0.1295,False,False,0,0.1054,0.0638,-5.22,0.0388,0.0939,0.1039,6.76,Low,False,none
TRD0016778,TRD0489,CMP056,ASGU,2026-05-30 15:15:39,BUY,Equity,Bracket Order,3850,726.49,2796986.5,0.7013,0.461,4,5,0.6887,9999.0,1856.45,False,0.5764,False,False,6,0.0501,0.2606,4.78,0.0035,0.009,0.0786,4.21,Low,False,none
TRD0064550,TRD0372,CMP017,FNLM,2026-04-05 14:11:34,SELL,Equity,Bracket Order,27737,583.52,16185094.24,0.99,0.6924,2,11,1.0719,211.63,592.93,False,-0.3654,False,False,2,0.1563,0.5577,4.07,0.067,0.0252,0.0385,9.93,Low,False,none
TRD0005520,TRD0413,CMP024,GGME,2026-03-11 13:12:40,BUY,ETF,Limit,36566,88.54,3237553.64,0.795,0.45,1,6,0.832,372.94,998.08,False,-0.5279,False,False,6,0.0709,0.1505,1.02,0.2032,0.1374,0.0712,15.84,Low,False,none
TRD0111678,TRD0135,CMP009,QWEI,2026-05-24 09:40:13,BUY,ETF,Stop-Loss,40747,120.91,4926719.77,1.9493,-0.9024,4,16,0.5904,73.14,377.56,False,1.0137,False,False,0,0.043,0.2592,-3.96,0.0385,0.4298,0.0986,18.7,Low,False,none
TRD0094648,TRD0395,CMP056,ASGU,2026-06-11 09:57:12,BUY,ETF,Cover Order,29863,749.22,22373956.86,0.9114,-0.9276,5,20,1.537,9999.0,2139.14,False,0.7006,False,False,0,0.0432,0.149,-2.55,0.0199,0.0019,0.0093,2.58,Low,False,none
TRD0099192,TRD0355,CMP039,JDXM,2026-03-29 13:20:38,BUY,Equity,Bracket Order,27206,78.98,2148729.88,1.7458,-0.9894,5,12,0.6235,903.8,389.44,False,0.2403,False,False,2,0.0118,0.1691,0.49,0.0823,0.1148,0.014,9.05,Low,False,none
TRD0090897,TRD0284,CMP013,RXNL,2026-04-16 14:06:59,BUY,Equity,Stop-Loss,78215,118.57,9273952.55,0.7171,0.4089,3,1,0.8288,709.24,651.44,False,-0.4015,False,False,7,0.1229,0.0834,0.99,0.0125,0.2018,0.0476,8.16,Low,False,none
TRD0073680,TRD0259,CMP032,MXGK,2025-12-24 10:30:48,SELL,ETF,Limit,42905,1159.7,49756928.5,0.8541,0.911,2,22,0.778,855.82,1154.6,False,-2.0857,False,False,3,0.1244,0.1922,1.17,0.0029,0.1023,0.0097,5.27,Low,False,none
TRD0049248,TRD0437,CMP026,UGLJ,2026-05-18 14:42:35,BUY,Equity,Cover Order,6053859,1523.78,9224749267.02,5.9378,3.2708,5,19,3.9779,14.86,218.79,True,4.5138,False,False,6,0.1336,0.4839,3.49,0.8822,0.4828,0.4909,66.39,Medium,True,wash_trading
TRD0098164,TRD0219,CMP058,JGPO,2026-05-10 17:29:20,BUY,ETF,Stop-Loss,23758,319.87,7599471.46,0.9126,-0.1332,3,19,0.7176,36.5,849.99,True,-0.9853,False,True,0,0.0626,0.2175,-8.34,0.0757,0.0879,0.0025,8.26,Low,False,none
TRD0007410,TRD0417,CMP030,FHSA,2025-10-28 12:04:52,BUY,Equity,Limit,23053,105.37,2429094.61,0.7812,0.7255,3,7,1.8072,1021.75,9999.0,False,-0.453,False,False,6,0.0011,0.1572,1.03,0.1796,0.0055,0.0023,9.85,Low,False,none
TRD0076181,TRD0157,CMP055,NKNY,2026-02-20 15:57:39,BUY,ETF,Cover Order,16088,1113.1,17907552.8,1.8577,0.404,3,21,1.0959,748.36,727.12,False,-0.3238,False,False,7,0.0226,0.0355,0.28,0.0136,0.0511,0.0714,3.57,Low,False,none
TRD0112118,TRD0316,CMP004,KQZJ,2025-11-19 13:41:52,SELL,Options,Bracket Order,169539,115.73,19620748.47,8.4072,3.4764,5,14,2.3136,34.09,9999.0,True,3.2304,True,False,4,0.314,0.1358,0.36,0.792,0.9027,0.5898,72.93,High,True,layering
TRD0074627,TRD0088,CMP013,RXNL,2026-02-19 12:19:08,SELL,Equity,Cover Order,37011,137.31,5081980.41,1.2479,-0.095,1,3,0.6494,322.99,1016.97,False,0.4669,False,False,0,0.0121,0.0497,-8.69,0.0409,0.1588,0.0101,7.25,Low,False,none
TRD0053549,TRD0301,CMP039,JDXM,2026-05-17 15:16:25,BUY,Equity,Market,146691,72.21,10592557.11,1.3909,-0.7403,4,20,0.5505,458.68,274.13,False,-0.1207,False,False,2,0.038,0.3262,2.35,0.0326,0.0352,0.0438,6.44,Low,False,none
TRD0039929,TRD0327,CMP018,YGCX,2026-03-15 07:29:00,BUY,ETF,Limit,58652,754.75,44267597.0,1.1019,-1.6129,4,21,1.9018,729.63,324.71,False,-0.7104,False,True,0,0.0562,0.1066,-3.85,0.0501,0.0296,0.0409,4.82,Low,False,none
TRD0012758,TRD0290,CMP027,BNLN,2025-12-17 11:13:40,BUY,Equity,Cover Order,7016,254.61,1786343.76,1.1286,0.5766,3,24,1.5556,290.85,29.51,False,-0.1412,False,False,0,0.0959,0.2851,-1.16,0.1173,0.0253,0.002,8.92,Low,False,none
TRD0090948,TRD0045,CMP033,CHAM,2025-12-13 16:05:15,BUY,Options,Bracket Order,128976,1352.75,174472284.0,10.2486,3.2811,5,9,3.1475,34.88,185.63,True,4.3047,True,True,0,0.3787,0.788,-3.69,0.6445,0.7524,0.7103,70.11,High,True,circular_trading
TRD0085516,TRD0445,CMP028,EZAB,2026-04-17 09:20:30,SELL,Equity,Stop-Loss,191536,1938.28,371250398.08,6.6053,5.7708,2,20,2.6571,39.4,46.99,True,3.5774,False,False,0,0.4186,0.1605,-3.12,0.8699,0.7998,0.5169,72.5,High,True,layering
TRD0091839,TRD0180,CMP022,TTZR,2026-01-12 10:15:17,BUY,Equity,Cover Order,25200,387.45,9763740.0,1.2052,0.5304,5,13,0.7823,809.04,588.17,False,1.0924,False,False,0,0.0121,0.0771,-0.36,0.0169,0.1209,0.1429,7.3,Low,False,none
TRD0092140,TRD0250,CMP008,OIUY,2026-01-02 12:03:05,BUY,Futures,Cover Order,35789,881.49,31547645.61,1.1822,1.4365,5,9,0.6648,1464.19,325.05,False,-0.255,True,False,0,0.0122,0.1792,-5.33,0.0186,0.1799,0.1075,9.64,Low,False,none
TRD0061741,TRD0427,CMP056,ASGU,2026-02-11 10:33:26,BUY,Equity,Limit,116924,764.17,89349813.08,1.1709,-0.7441,2,19,1.131,740.25,2089.31,False,-0.9817,False,False,0,0.0143,0.107,-3.58,0.034,0.1594,0.057,8.24,Low,False,none
TRD0112207,TRD0045,CMP026,UGLJ,2025-12-23 15:49:33,BUY,ETF,Cover Order,73141,1575.28,115217554.48,5.1828,4.3579,3,2,1.7563,3.36,1271.74,True,4.8341,False,False,1,0.2774,0.788,3.47,0.7507,0.7206,0.8754,76.41,High,True,pump_and_dump
TRD0076704,TRD0425,CMP015,WXZK,2026-02-24 10:54:17,SELL,ETF,Market,27596,557.15,15375111.4,1.3375,-0.1558,2,7,0.8224,68.38,445.26,False,-1.025,False,False,2,0.0358,0.1572,1.72,0.0396,0.0747,0.1284,7.52,Low,False,none
TRD0004411,TRD0244,CMP003,NCBQ,2026-01-28 15:28:17,SELL,Equity,Market,1327,131.67,174726.09,1.4792,1.1957,1,14,1.9136,313.08,9999.0,False,0.1654,False,False,0,0.0838,0.056,-0.51,0.1879,0.1321,0.0098,13.13,Low,False,none
TRD0109212,TRD0257,CMP026,UGLJ,2026-05-11 18:06:12,SELL,Equity,Cover Order,51700,1581.31,81753727.0,0.9829,0.2067,5,16,1.0535,179.47,54.18,False,0.3878,False,True,0,0.0338,0.2253,-1.94,0.0377,0.0941,0.1036,8.33,Low,False,none
TRD0072950,TRD0344,CMP042,EKVN,2025-10-12 11:42:57,SELL,ETF,Bracket Order,22044,225.14,4962986.16,1.164,1.1082,4,19,1.1202,473.51,9999.0,False,-0.2972,False,False,0,0.0301,0.08,-0.66,0.0634,0.0843,0.0652,7.16,Low,False,none
TRD0085509,TRD0066,CMP004,KQZJ,2025-11-25 13:24:53,SELL,Equity,Cover Order,13007,109.57,1425176.99,1.1518,-1.1517,3,7,0.887,323.4,109.62,False,-1.3271,False,False,2,0.0202,0.1866,1.29,0.0326,0.0562,0.0656,6.0,Low,False,none
TRD0057292,TRD0369,CMP010,VTWH,2025-11-14 12:52:13,BUY,ETF,Market,191646,101.85,19519145.1,8.5311,5.0665,1,6,3.1142,33.8,9999.0,True,3.0627,False,False,3,0.736,0.5509,4.2,0.9479,0.964,0.6022,86.12,Critical,True,spoofing
TRD0058202,TRD0386,CMP053,SVJO,2026-04-27 10:37:42,SELL,Options,Bracket Order,12984,75.75,983538.0,1.0409,1.001,3,13,1.3824,1044.88,1096.92,False,-0.6747,True,False,6,0.0882,0.1229,0.44,0.2849,0.1316,0.0662,18.99,Low,False,none
TRD0068423,TRD0045,CMP019,ADNW,2026-04-22 09:54:47,BUY,ETF,Stop-Loss,8873,48.21,427767.33,0.915,0.2978,3,2,0.7994,3.4,2634.46,True,0.7402,False,False,0,0.0007,0.788,-8.16,0.0922,0.0256,0.0173,13.06,Low,False,none
TRD0014428,TRD0372,CMP021,TXFE,2025-11-22 17:06:28,SELL,ETF,Limit,271869,56.58,15382348.02,9.8234,6.1743,2,7,2.0006,21.46,360.94,True,4.55,False,True,4,0.045,0.5577,3.08,0.9214,0.7687,0.5874,78.91,High,True,layering
TRD0099165,TRD0312,CMP059,RFEI,2026-06-11 10:08:22,BUY,Equity,Bracket Order,222830,62.91,14018235.3,3.5153,6.3514,3,3,3.9495,29.07,1985.68,True,2.6249,False,False,4,0.6547,0.7761,1.36,0.8172,0.6837,0.6438,74.7,High,True,front_running
TRD0052951,TRD0483,CMP021,TXFE,2026-02-15 12:20:48,SELL,Options,Market,15741,63.35,997192.35,0.6886,0.308,4,3,1.1504,2435.9,849.94,False,0.0031,True,False,6,0.0088,0.1801,0.51,0.3138,0.016,0.0291,16.84,Low,False,none
TRD0048853,TRD0090,CMP014,DJHR,2026-04-27 09:09:46,BUY,Options,Cover Order,36079,124.87,4505184.73,6.4638,6.2254,4,21,3.0538,23.2,246.81,True,3.3839,True,False,4,0.0537,0.6416,2.66,0.9402,0.7591,0.5851,80.27,High,True,wash_trading
TRD0012851,TRD0414,CMP045,BPXM,2026-05-31 12:39:17,SELL,Equity,Stop-Loss,3946,236.56,933465.76,4.6156,4.1565,2,1,3.245,14.57,947.31,True,2.2991,False,False,6,0.3193,0.8918,3.61,0.9363,0.9175,0.6096,87.72,Critical,True,layering
TRD0005829,TRD0060,CMP031,NGEI,2026-03-20 11:33:33,BUY,ETF,Stop-Loss,55519,456.87,25364965.53,0.593,0.8465,2,20,1.5559,351.83,1138.16,False,-1.1634,False,False,0,0.0088,0.1379,-0.91,0.0449,0.0862,0.1686,8.51,Low,False,none
TRD0028075,TRD0015,CMP050,MCCS,2025-11-25 14:25:42,SELL,ETF,Bracket Order,23309,75.06,1749573.54,0.9577,0.7241,1,2,0.6301,453.74,9999.0,False,-0.8008,False,False,0,0.0159,0.1579,-5.79,0.0414,0.0652,0.0344,5.91,Low,False,none
TRD0117442,TRD0343,CMP054,SCIM,2026-05-25 08:09:14,BUY,ETF,Stop-Loss,84175,125.43,10558070.25,11.504,3.1533,2,24,1.7085,25.56,4934.36,True,3.8045,False,True,5,0.5655,0.2526,3.68,0.733,0.6733,0.5984,64.69,Medium,True,insider_trading
TRD0114250,TRD0323,CMP017,FNLM,2026-01-24 17:49:23,BUY,Equity,Stop-Loss,2068,620.72,1283648.96,1.4101,0.7005,1,8,1.0043,1107.44,9999.0,False,0.2235,False,True,6,0.0009,0.0769,5.64,0.0523,0.0757,0.0318,5.87,Low,False,none
TRD0089585,TRD0189,CMP049,JIRH,2026-01-27 14:33:44,BUY,Options,Bracket Order,124120,141.45,17556774.0,8.421,5.1089,2,6,3.6506,17.99,9999.0,True,2.0585,True,False,4,0.5511,0.3276,4.08,0.7896,0.7953,0.8163,74.91,High,True,wash_trading
TRD0017393,TRD0349,CMP003,NCBQ,2026-04-06 14:39:31,SELL,Equity,Limit,61910,140.44,8694640.4,0.8006,1.7748,3,15,1.3247,857.38,218.41,False,-0.1995,False,False,0,0.0239,0.1307,-6.39,0.066,0.085,0.0786,8.01,Low,False,none
TRD0087543,TRD0063,CMP011,CGLO,2025-11-26 17:25:34,BUY,Equity,Bracket Order,345845,61.18,21158797.1,8.3824,6.188,3,15,1.8531,10.44,487.55,True,4.851,False,True,3,0.1725,0.6313,4.12,0.9763,0.7622,0.842,85.74,Critical,True,pump_and_dump
TRD0090078,TRD0336,CMP034,SIHG,2026-02-11 10:02:21,BUY,Equity,Bracket Order,382634,301.64,115417719.76,10.0013,6.6009,4,20,2.9644,7.33,1809.79,True,2.2959,False,False,7,0.6739,0.7178,5.62,0.7201,0.5954,0.6387,67.02,Medium,True,wash_trading
TRD0016823,TRD0331,CMP053,SVJO,2025-12-31 12:01:00,BUY,Equity,Limit,16267,55.37,900703.79,1.0807,0.313,5,1,1.4828,361.45,9999.0,False,1.4051,False,False,0,0.0715,0.0472,-0.17,0.0258,0.1377,0.0712,6.83,Low,False,none
TRD0043121,TRD0442,CMP058,JGPO,2026-05-24 10:48:59,SELL,ETF,Limit,217204,340.84,74031811.36,7.3162,6.3455,5,24,2.4054,0.94,38.58,True,3.6616,False,False,3,0.4668,0.116,2.85,0.7787,0.8112,0.7984,72.51,High,True,front_running
TRD0085831,TRD0462,CMP006,XBFQ,2026-02-16 10:30:43,BUY,Futures,Market,228429,71.81,16403486.49,8.0988,5.1847,2,13,3.3162,2.11,9999.0,True,3.0677,True,False,1,0.422,0.5748,1.49,0.9448,0.7461,0.6253,80.03,High,True,pump_and_dump
TRD0031029,TRD0222,CMP004,KQZJ,2026-05-09 15:04:48,SELL,ETF,Limit,85129,94.02,8003828.58,4.5465,4.9409,1,13,3.5164,930.44,5.5,False,2.8014,False,False,6,0.0485,0.7021,1.26,0.7861,0.9221,0.5561,78.4,High,True,insider_trading
TRD0037746,TRD0045,CMP025,JXOT,2026-01-07 13:40:32,SELL,Equity,Limit,14527,259.51,3769901.77,1.1999,-0.0968,4,8,1.7361,587.62,924.08,False,1.9234,False,False,0,0.0236,0.788,-0.31,0.0804,0.0962,0.1529,16.68,Low,False,none
TRD0045273,TRD0255,CMP039,JDXM,2026-03-12 09:32:49,SELL,Options,Stop-Loss,101910,86.01,8765279.1,3.6032,6.213,3,15,3.3015,22.36,210.18,True,2.5297,True,False,1,0.7654,0.8046,3.26,0.9745,0.8785,0.8535,91.06,Critical,True,insider_trading
TRD0000470,TRD0336,CMP032,MXGK,2026-06-19 18:13:41,SELL,Equity,Bracket Order,149519,1158.74,173253646.06,3.8227,5.9549,1,12,2.9724,5.28,36.31,True,2.2469,False,True,2,0.5241,0.7178,5.17,0.8258,0.8838,0.8562,83.7,High,True,circular_trading
TRD0069652,TRD0496,CMP027,BNLN,2026-02-05 10:42:52,BUY,Equity,Market,716,247.64,177310.24,0.8868,0.0342,4,22,0.6481,3125.39,908.64,False,-0.2645,False,False,0,0.0709,0.0343,-0.94,0.0919,0.1751,0.1703,12.29,Low,False,none
TRD0053391,TRD0211,CMP012,INMT,2026-03-14 12:47:37,BUY,Equity,Market,1885,231.09,435604.65,1.2685,-1.7139,3,12,0.5673,523.73,973.38,False,-0.7821,False,False,0,0.0255,0.4793,-0.38,0.0981,0.0763,0.001,11.51,Low,False,none
TRD0012635,TRD0432,CMP004,KQZJ,2026-05-12 11:44:06,SELL,ETF,Bracket Order,41364,121.9,5042271.6,1.0111,-0.9437,4,8,1.7557,861.78,74.15,False,0.1362,False,False,6,0.022,0.1924,3.58,0.0124,0.2708,0.0548,11.43,Low,False,none
TRD0091744,TRD0180,CMP045,BPXM,2026-06-27 14:30:30,SELL,ETF,Stop-Loss,11740,265.73,3119670.2,0.6074,-1.029,2,15,1.0159,9999.0,635.28,False,0.5387,False,False,0,0.0465,0.0771,-7.95,0.1059,0.2206,0.037,12.71,Low,False,none
TRD0059288,TRD0397,CMP033,CHAM,2026-03-23 11:00:12,SELL,Equity,Limit,145827,1370.69,199883610.63,0.9488,0.007,4,13,1.9256,748.37,1558.37,False,-0.1367,False,False,2,0.1186,0.3764,3.04,0.0412,0.0497,0.1308,9.07,Low,False,none
TRD0105041,TRD0268,CMP023,OTXX,2026-05-16 14:59:48,BUY,Equity,Market,36725,3198.83,117477031.75,0.8211,1.3098,3,1,1.759,9999.0,379.82,False,0.4951,False,False,6,0.1668,0.2993,3.93,0.003,0.1931,0.0149,9.14,Low,False,none
TRD0016695,TRD0094,CMP040,PWVJ,2025-10-27 09:55:14,SELL,ETF,Bracket Order,48061,22.88,1099635.68,1.6679,0.3236,4,6,0.911,2244.11,9999.0,False,-0.6091,False,False,0,0.0991,0.0596,-0.91,0.0841,0.1028,0.0471,8.17,Low,False,none
TRD0035161,TRD0415,CMP033,CHAM,2025-10-08 15:18:03,SELL,ETF,Cover Order,27516,1354.04,37257764.64,0.8924,-1.1132,4,5,1.9727,1017.77,9999.0,False,-2.0519,False,False,0,0.0146,0.1044,-0.51,0.0241,0.0555,0.0388,4.38,Low,False,none
TRD0079652,TRD0486,CMP003,NCBQ,2025-11-11 10:10:13,BUY,ETF,Limit,58706,96.08,5640472.48,0.7537,0.2023,4,24,1.9703,2190.39,9999.0,False,0.2816,False,False,0,0.0822,0.1954,-3.68,0.0765,0.1834,0.0286,11.33,Low,False,none
TRD0009039,TRD0210,CMP024,GGME,2026-03-26 15:40:11,BUY,Equity,Bracket Order,233291,85.77,20009369.07,10.3907,6.4208,4,24,3.175,10.48,1360.54,True,4.767,False,False,1,0.6734,0.8977,0.35,0.912,0.9097,0.7805,89.02,Critical,True,layering
TRD0088249,TRD0210,CMP026,UGLJ,2026-06-16 15:52:47,BUY,Options,Stop-Loss,160946,1552.01,249789801.46,7.817,4.3079,1,21,3.0116,19.82,682.31,True,2.6977,True,False,6,0.5077,0.8977,2.95,0.9111,0.8475,0.7233,86.25,Critical,True,insider_trading
TRD0012140,TRD0320,CMP008,OIUY,2026-03-19 15:44:57,BUY,Equity,Cover Order,2596,906.45,2353144.2,0.9526,-0.8901,1,24,0.6325,19.54,363.51,True,0.7663,False,False,4,0.014,0.0591,3.04,0.0671,0.0121,0.0283,4.4,Low,False,none
TRD0000734,TRD0385,CMP016,FWEI,2026-04-16 17:38:20,BUY,ETF,Bracket Order,130699,823.34,107609714.66,10.0241,5.5614,2,7,1.6585,17.83,847.67,True,2.1696,False,True,6,0.3351,0.69,4.69,0.9668,0.7259,0.8895,85.53,Critical,True,pump_and_dump
TRD0013800,TRD0264,CMP045,BPXM,2026-02-13 12:04:25,BUY,ETF,Market,6021,222.18,1337745.78,1.3757,-0.9624,3,9,1.1449,1621.28,324.66,False,-1.3104,False,False,5,0.0093,0.0429,7.97,0.0933,0.0069,0.0419,5.46,Low,False,none
TRD0109034,TRD0331,CMP041,LXML,2026-02-09 10:52:45,BUY,Futures,Market,11966,494.34,5915272.44,0.9263,-0.488,2,24,1.4215,1624.15,152.38,False,-0.6845,True,False,1,0.0296,0.0472,5.68,0.0574,0.1017,0.0023,6.14,Low,False,none
TRD0111640,TRD0312,CMP018,YGCX,2026-05-09 15:16:16,BUY,Equity,Stop-Loss,586069,736.72,431768753.68,11.5519,4.1593,3,6,3.5568,962.25,12.25,False,4.4294,False,False,2,0.6712,0.7761,2.14,0.9102,0.9234,0.9053,90.0,Critical,True,insider_trading
TRD0065535,TRD0482,CMP024,GGME,2025-10-20 10:08:01,BUY,ETF,Market,11862,56.45,669609.9,1.0858,0.6984,5,14,1.6571,1669.53,9999.0,False,-0.6858,False,False,0,0.0479,0.2969,-0.04,0.1336,0.2376,0.0677,17.12,Low,False,none
TRD0029870,TRD0210,CMP052,QXXS,2026-05-04 14:55:46,SELL,ETF,Limit,31145,1779.86,55433739.7,1.3115,0.1449,5,13,0.7054,909.95,478.62,False,-0.5747,False,False,0,0.0772,0.8977,-2.05,0.0805,0.1651,0.0778,18.72,Low,False,none
TRD0040919,TRD0369,CMP018,YGCX,2026-06-18 13:53:49,BUY,Equity,Market,78556,782.2,61446503.2,3.6403,5.4901,3,24,3.3556,3.63,970.88,True,3.1283,False,False,1,0.1798,0.5509,1.2,0.9248,0.9688,0.662,86.12,Critical,True,insider_trading
TRD0116759,TRD0210,CMP041,LXML,2026-01-07 12:31:43,BUY,Options,Market,202214,474.29,95908078.06,8.877,6.622,5,5,3.2166,0.59,460.58,True,2.6439,True,False,6,0.8453,0.8977,2.82,0.9379,0.898,0.9116,91.8,Critical,True,layering
TRD0100764,TRD0296,CMP036,UCCA,2026-04-21 09:10:50,SELL,ETF,Stop-Loss,113493,114.9,13040345.7,5.8134,4.8278,4,11,1.9189,47.98,569.42,True,4.9469,False,False,6,0.3004,0.2512,7.06,0.5646,0.8699,0.5343,62.03,Medium,True,insider_trading
TRD0035753,TRD0446,CMP011,CGLO,2025-11-13 10:40:46,BUY,ETF,Limit,24658,58.63,1445698.54,1.4354,-1.1349,3,1,1.0297,329.18,168.8,False,0.1677,False,False,4,0.1022,0.0713,0.21,0.05,0.011,0.1175,5.06,Low,False,none
TRD0049323,TRD0318,CMP019,ADNW,2026-05-19 14:02:07,BUY,Equity,Stop-Loss,362862,37.84,13730698.08,1.4908,1.0416,5,8,1.9482,260.23,185.22,False,-0.9107,False,False,4,0.0381,0.2249,0.61,0.0046,0.0634,0.0999,5.86,Low,False,none
TRD0024775,TRD0235,CMP014,DJHR,2026-06-02 11:15:10,SELL,Equity,Limit,12985,96.61,1254480.85,1.2079,-0.6189,3,11,1.075,9999.0,842.89,False,-0.1813,False,False,4,0.0098,0.3386,3.92,0.0465,0.0848,0.0655,9.01,Low,False,none
TRD0091040,TRD0252,CMP039,JDXM,2026-05-05 15:07:15,SELL,ETF,Stop-Loss,107095,60.75,6506021.25,3.1582,4.7195,1,15,1.6983,14.03,1279.22,True,3.6853,False,False,4,0.2427,0.7888,6.76,0.8289,0.7436,0.7917,79.37,High,True,layering
TRD0071178,TRD0309,CMP041,LXML,2026-04-17 15:12:50,BUY,Equity,Cover Order,243155,470.9,114501689.5,5.2504,5.2262,4,11,2.5378,11.81,1764.72,True,2.1905,False,False,7,0.2234,0.2159,5.52,0.8376,0.8893,0.9514,80.8,High,True,front_running
TRD0095295,TRD0045,CMP029,OPWR,2026-01-07 16:49:31,SELL,Futures,Cover Order,108453,85.61,9284661.33,10.5589,5.9814,4,24,3.508,1303.43,6.8,False,2.7627,True,True,3,0.263,0.788,4.23,0.8493,0.966,0.7103,85.73,Critical,True,pump_and_dump
TRD0073539,TRD0041,CMP031,NGEI,2026-01-30 12:55:03,BUY,Equity,Market,98860,492.15,48653949.0,3.746,4.0703,5,11,2.8102,36.48,484.71,True,3.9461,False,False,3,0.787,0.862,5.66,0.8469,0.5605,0.7422,74.68,High,True,insider_trading
TRD0094594,TRD0255,CMP021,TXFE,2026-01-01 07:15:26,SELL,Options,Cover Order,363341,83.14,30208170.74,10.5223,2.9155,2,14,2.8555,34.52,796.54,True,3.7635,True,True,0,0.6233,0.8046,-1.1,0.7549,0.7315,0.9001,77.46,High,True,front_running
TRD0103268,TRD0043,CMP035,AQPF,2026-05-21 09:52:10,SELL,ETF,Cover Order,9795,1070.26,10483196.7,0.7653,0.087,3,2,1.4536,397.31,735.68,False,0.2592,False,False,1,0.03,0.1666,1.5,0.0561,0.0236,0.0693,5.94,Low,False,none
TRD0026489,TRD0282,CMP056,ASGU,2026-05-10 13:36:48,BUY,ETF,Bracket Order,120143,773.78,92964250.54,0.7497,-1.4649,2,24,1.6115,9999.0,1374.8,False,0.117,False,False,5,0.1343,0.2692,3.53,0.0412,0.005,0.0646,5.67,Low,False,none
TRD0066960,TRD0153,CMP017,FNLM,2026-06-26 15:00:12,SELL,Equity,Bracket Order,114559,612.7,70190299.3,0.8461,-0.3206,5,22,1.4328,9999.0,530.04,False,0.6726,False,False,7,0.0565,0.2425,0.77,0.253,0.2174,0.1152,22.06,Low,False,none
TRD0071027,TRD0184,CMP026,UGLJ,2025-12-22 14:41:34,BUY,Futures,Market,1435517,1545.4,2218447971.8,9.4252,3.4818,4,9,1.8032,28.49,1246.61,True,3.13,True,False,2,0.7141,0.8894,5.91,0.8239,0.9369,0.8387,86.66,Critical,True,layering
TRD0019722,TRD0103,CMP050,MCCS,2025-12-31 14:15:23,SELL,ETF,Bracket Order,56561,97.8,5531665.8,0.7496,-0.8685,4,22,1.8097,1615.58,410.09,False,-0.1025,False,False,0,0.0283,0.221,-0.56,0.0157,0.0466,0.0624,5.25,Low,False,none
TRD0039468,TRD0222,CMP051,NQWS,2026-05-04 10:25:41,BUY,Equity,Market,109926,59.62,6553788.12,8.216,3.5612,2,6,1.561,44.04,17.18,True,4.6005,False,False,5,0.346,0.7021,3.18,0.9027,0.9085,0.7488,86.13,Critical,True,wash_trading
TRD0092739,TRD0344,CMP005,QSGC,2026-02-11 11:27:13,BUY,ETF,Market,14626,132.09,1931948.34,0.7985,1.4847,3,4,1.0171,441.63,1053.33,False,0.8711,False,False,0,0.0953,0.08,-5.38,0.0317,0.1029,0.1432,7.46,Low,False,none
TRD0004658,TRD0033,CMP004,KQZJ,2026-05-12 09:32:20,SELL,ETF,Cover Order,24575,80.4,1975830.0,1.0769,0.1091,4,10,1.8032,863.98,71.96,False,-0.9465,False,False,0,0.0455,0.0846,-3.72,0.0161,0.0162,0.0123,2.24,Low,False,none
TRD0034802,TRD0406,CMP031,NGEI,2026-04-02 09:02:49,BUY,Options,Limit,60843,465.24,28306597.32,5.358,5.2704,3,4,3.3413,42.34,1447.65,True,2.2931,True,False,6,0.3854,0.0986,0.69,0.7387,0.9226,0.4495,68.65,Medium,True,front_running
